student_id,source,academic_score,age,attendance_percentage,gender,sleep_hours,social_media_hours,study_hours_per_day
16143,productivity,90.59,27,49.69,Female,9.92,5.17,7.11
16144,productivity,49.33,28,83.13,Female,7.79,6.22,3.82
16145,productivity,82.28,18,43.06,Male,8.28,0.81,7.14
16146,productivity,66.86,20,94.54,Female,3.57,4.23,9.63
16147,productivity,98.2,29,60.59,Female,8.7,7.01,0.73
16148,productivity,67.07,26,51.62,Male,7.18,7.04,2.06
16149,productivity,83.62,29,59.99,Female,5.36,7.84,9.2
16150,productivity,74.63,25,47.56,Male,7.07,6.6,1.18
16151,productivity,58.75,26,94.45,Male,7.38,6.99,7.77
16152,productivity,70.08,28,83.35,Other,4.82,1.64,6.43
16153,productivity,94.18,25,60.25,Male,6.06,0.21,0.95
16154,productivity,46.89,29,89.86,Female,8.05,5.24,0.51
16155,productivity,49.08,29,42.12,Male,4.58,5.52,5.27
16156,productivity,46.28,20,41.39,Female,8.85,7.34,1.61
16157,productivity,82.38,25,94.43,Male,3.54,4.46,8.79
16158,productivity,56.13,19,92.49,Male,7.07,3.39,5.07
16159,productivity,86.94,28,62.03,Female,5.66,7.47,2.73
16160,productivity,98.62,21,89.01,Female,3.37,1.59,2.1
16161,productivity,82.96,26,45.43,Female,8.42,3.75,8.44
16162,productivity,73.14,25,48.5,Female,6.83,0.35,7.33
16163,productivity,94.78,22,58.46,Male,8.01,6.36,7.32
16164,productivity,82.82,19,89.99,Male,5.66,4.99,1.31
16165,productivity,56.87,26,83.43,Female,9.02,2.32,6.43
16166,productivity,80.1,25,87.57,Female,3.59,4.31,8.76
16167,productivity,77.15,22,58.72,Male,4.63,5.5,7.78
16168,productivity,76.13,20,46.33,Female,8.56,6.33,1.62
16169,productivity,76.27,20,84.43,Female,9.68,0.83,9.52
16170,productivity,63.74,24,44.66,Female,8.93,1.54,1.16
16171,productivity,40.14,23,73.46,Male,4.62,4.18,5.79
16172,productivity,91.33,17,82.06,Male,5.44,5.68,9.48
16173,productivity,99.33,22,63.65,Male,8.36,7.04,8.31
16174,productivity,85.06,24,75.92,Male,9.62,4.36,6.97
16175,productivity,54.79,19,82.8,Female,5.02,2.44,8.64
16176,productivity,94.41,25,42.18,Male,5.7,6.86,6.9
16177,productivity,69.7,26,80.59,Male,3.16,7.69,1.02
16178,productivity,59.11,18,62.49,Male,6.53,1.99,3.83
16179,productivity,56.03,22,97.13,Male,3.62,4.82,4.56
16180,productivity,55.9,28,51.3,Male,3.6,2.57,5.69
16181,productivity,89.84,17,65.06,Male,8.33,6.88,2.68
16182,productivity,80.39,28,95.88,Male,5.41,3.27,8.87
16183,productivity,74.21,27,81.53,Male,9.55,7.31,2.67
16184,productivity,52.93,18,90.49,Female,8.01,3.8,6.75
16185,productivity,94.98,29,97.34,Female,5.06,5.86,8.83
16186,productivity,57.73,21,48.89,Male,7.77,2.76,7.46
16187,productivity,52.08,17,41.49,Female,9.06,4.21,1.79
16188,productivity,79.25,24,93.57,Male,6.05,5.52,9.54
16189,productivity,96.22,17,93.49,Female,6.93,1.52,1.37
16190,productivity,94.97,29,40.82,Male,4.52,1.39,2.4
16191,productivity,61.85,25,97.72,Female,5.82,0.7,1.82
16192,productivity,62.49,26,79.17,Male,7.05,2.82,6.84
16193,productivity,97.44,27,48.64,Male,7.31,4.71,8.17
16194,productivity,44.64,19,69.82,Male,8.04,0.87,2.76
16195,productivity,90.56,28,80.13,Female,9.7,1.2,9.8
16196,productivity,62.85,18,74.19,Male,8.87,6.3,1.82
16197,productivity,51.68,17,47.73,Male,8.96,3.5,3.5
16198,productivity,93.64,25,45.86,Male,6.9,0.71,5.16
16199,productivity,80.89,20,91.54,Female,4.01,2.55,8.18
16200,productivity,47.96,28,93.65,Male,7.45,3.7,4.08
16201,productivity,57.62,17,84.21,Female,5.84,1.89,2.21
16202,productivity,58.27,17,58.34,Male,3.22,5.42,4.92
16203,productivity,45.61,23,43.13,Female,4.36,6.46,5.03
16204,productivity,53.34,18,78.12,Male,8.31,6.2,0.65
16205,productivity,93.33,23,49.76,Male,7.42,4.54,0.7
16206,productivity,76.04,28,80.76,Female,9.85,3.65,3.14
16207,productivity,86.99,23,61.5,Female,9.46,7.41,7.54
16208,productivity,99.83,26,95.16,Other,7.16,0.92,3.98
16209,productivity,81.74,25,45.44,Female,4.08,4.09,2.51
16210,productivity,67.8,29,89.52,Male,5.35,2.57,1.57
16211,productivity,81.63,23,69.7,Female,4.63,3.56,3.16
16212,productivity,96.64,29,76.41,Female,6.29,5.12,5.07
16213,productivity,83.14,17,71.13,Male,8.6,4.62,1.39
16214,productivity,49.98,28,44.91,Male,8.75,5.71,0.64
16215,productivity,48.61,29,90.04,Male,4.25,0.15,1.71
16216,productivity,63.76,24,40.47,Male,6.84,3.84,7.51
16217,productivity,47.8,24,64.54,Male,7.74,5.53,4.93
16218,productivity,46.62,20,68.79,Female,5.78,6.36,4.73
16219,productivity,50.22,29,68.61,Female,9.34,0.91,0.69
16220,productivity,84.75,24,41.54,Female,5.51,2.54,7.25
16221,productivity,43.03,20,97.13,Male,6.43,4.68,2.42
16222,productivity,57.49,24,60.19,Male,7.11,3.08,1.36
16223,productivity,68.7,21,82.69,Female,5.99,3.12,8.5
16224,productivity,86.27,20,83.9,Female,9.75,1.29,5.11
16225,productivity,85.06,22,93.28,Female,8.32,1.75,7.61
16226,productivity,46.05,18,57.75,Female,8.8,2.25,8.31
16227,productivity,77.55,28,91.29,Male,8.27,5.74,9.66
16228,productivity,55.11,18,92.23,Male,7.12,3.32,6.43
16229,productivity,45.88,18,50.86,Male,3.2,1.68,1.15
16230,productivity,85.99,25,51.93,Male,8.35,0.5,5.8
16231,productivity,65.36,26,99.71,Male,7.29,4.49,5.34
16232,productivity,63.05,19,68.94,Female,3.57,1.64,1.05
16233,productivity,81.53,26,98.45,Other,3.83,4.72,3.41
16234,productivity,52.52,20,69.54,Female,6.37,4.36,4.42
16235,productivity,98.31,26,51.3,Female,8.97,2.69,2.03
16236,productivity,71.79,28,78.97,Other,6.88,1.87,0.58
16237,productivity,65.16,24,70.68,Female,9.44,3.49,7.69
16238,productivity,82.01,20,41.67,Female,8.71,2.69,8.59
16239,productivity,78.68,27,86.7,Male,7.42,2.67,2.68
16240,productivity,58.99,26,94.62,Male,5.19,7.54,0.54
16241,productivity,97.82,26,99.26,Male,8.97,4.72,8.95
16242,productivity,40.83,29,80.15,Male,7.61,5.28,1.77
16243,productivity,85.55,23,64.97,Female,6.87,1.55,4.33
16244,productivity,71.21,21,73.53,Female,6.5,3.2,3.98
16245,productivity,74.91,25,93.02,Male,4.49,2.07,2.06
16246,productivity,42.12,20,44.3,Male,3.11,7.41,6.19
16247,productivity,71.73,19,90.23,Male,8.02,3.67,9.23
16248,productivity,77.33,29,70.03,Male,9.44,7.32,5.38
16249,productivity,97.52,18,84.15,Male,4.29,4.02,9.74
16250,productivity,92.4,17,69.9,Male,9.54,7.8,2.31
16251,productivity,70.51,27,67.11,Male,3.5,5.52,8.56
16252,productivity,85.84,22,97.18,Female,6.87,4.65,2.94
16253,productivity,92.74,26,85.45,Male,3.81,5.2,2.88
16254,productivity,46.03,18,80.51,Female,9.22,0.8,1.62
16255,productivity,44.73,24,92.46,Male,3.72,5.01,8.7
16256,productivity,93.45,22,53.04,Male,4.76,2.42,7.39
16257,productivity,75.1,28,60.95,Female,8.64,6.2,3.75
16258,productivity,93.28,28,62.86,Male,7.82,3.22,3.82
16259,productivity,82.68,21,75.24,Male,5.72,6.98,8.53
16260,productivity,45.11,29,98.1,Female,8.86,2.91,9.31
16261,productivity,65.1,18,64.48,Female,7.45,2.27,6.22
16262,productivity,57.92,23,83.16,Male,4.82,4.04,4.36
16263,productivity,64.23,18,51.4,Female,8.18,3.67,1.0
16264,productivity,50.72,29,60.48,Female,5.33,0.45,1.7
16265,productivity,91.64,21,92.83,Male,8.71,6.15,1.85
16266,productivity,74.9,18,80.82,Female,8.47,3.13,3.13
16267,productivity,70.7,27,86.26,Female,5.16,3.67,2.94
16268,productivity,81.1,26,81.08,Male,3.73,5.69,5.66
16269,productivity,91.17,27,75.76,Female,8.75,0.39,9.47
16270,productivity,46.3,27,63.71,Male,5.55,2.01,8.69
16271,productivity,54.81,18,66.57,Female,5.28,1.76,5.34
16272,productivity,51.05,23,67.94,Female,3.13,4.22,0.66
16273,productivity,40.04,25,87.47,Male,8.08,6.84,1.15
16274,productivity,91.42,21,79.54,Female,4.92,3.82,8.67
16275,productivity,74.67,23,42.02,Female,6.05,2.46,3.19
16276,productivity,68.47,20,90.11,Female,9.3,0.82,3.52
16277,productivity,91.07,18,43.52,Male,3.88,0.02,1.83
16278,productivity,81.42,19,64.71,Male,3.27,2.26,2.62
16279,productivity,66.9,18,56.82,Female,6.92,3.71,2.85
16280,productivity,51.09,21,99.99,Male,7.9,2.85,4.41
16281,productivity,69.78,22,88.62,Male,6.7,3.67,6.42
16282,productivity,54.77,23,98.86,Female,5.38,3.52,3.85
16283,productivity,77.73,19,97.21,Male,5.53,3.6,4.77
16284,productivity,90.5,20,55.22,Male,4.05,5.37,2.23
16285,productivity,79.5,24,53.63,Male,5.18,2.98,1.04
16286,productivity,76.78,20,69.83,Male,8.31,6.56,3.81
16287,productivity,87.44,23,47.93,Male,6.49,6.41,1.09
16288,productivity,44.45,28,78.89,Male,9.24,1.85,3.35
16289,productivity,55.58,22,68.07,Male,4.18,0.9,8.46
16290,productivity,68.2,23,97.23,Female,6.1,7.24,3.99
16291,productivity,89.99,17,78.88,Male,7.91,1.37,2.34
16292,productivity,68.56,19,87.9,Female,4.91,5.19,9.07
16293,productivity,97.77,22,47.31,Male,4.87,6.93,6.57
16294,productivity,41.88,19,76.62,Female,3.74,0.04,9.89
16295,productivity,87.55,23,87.84,Other,9.25,2.13,3.35
16296,productivity,49.98,25,42.31,Female,4.21,2.31,2.4
16297,productivity,72.19,19,48.09,Female,9.79,5.52,3.33
16298,productivity,74.22,17,86.94,Male,6.14,5.16,8.22
16299,productivity,86.05,26,43.61,Male,9.87,4.42,1.94
16300,productivity,52.89,29,50.67,Female,3.28,7.3,2.79
16301,productivity,72.04,22,68.38,Female,6.97,7.9,7.17
16302,productivity,85.21,28,51.6,Female,7.84,0.54,7.51
16303,productivity,79.77,17,79.75,Female,6.61,6.97,9.61
16304,productivity,76.34,17,52.28,Male,6.99,1.71,9.81
16305,productivity,92.63,24,98.01,Female,6.77,1.23,6.8
16306,productivity,85.48,25,40.66,Male,4.05,6.25,3.95
16307,productivity,46.95,18,58.0,Female,6.72,5.06,4.8
16308,productivity,59.44,25,60.54,Male,6.79,0.48,4.67
16309,productivity,42.69,21,64.0,Female,5.49,1.72,4.18
16310,productivity,89.75,29,71.3,Female,7.25,5.7,3.71
16311,productivity,81.5,24,69.8,Male,5.88,0.09,2.1
16312,productivity,54.47,23,54.01,Female,8.29,2.28,3.98
16313,productivity,58.63,23,79.21,Female,3.27,3.61,9.71
16314,productivity,71.05,20,59.06,Male,3.07,7.3,8.88
16315,productivity,61.2,18,87.91,Male,6.67,6.8,6.36
16316,productivity,81.85,21,63.6,Male,9.92,1.74,2.33
16317,productivity,59.65,27,48.52,Male,6.12,2.45,8.85
16318,productivity,94.54,27,93.39,Female,3.08,4.15,3.46
16319,productivity,98.17,19,52.1,Male,5.22,3.49,5.68
16320,productivity,62.92,25,52.63,Male,6.27,6.15,9.16
16321,productivity,82.77,22,83.44,Female,9.31,7.61,3.68
16322,productivity,92.13,17,42.58,Other,3.85,4.97,9.18
16323,productivity,97.75,19,72.39,Female,9.47,0.9,2.73
16324,productivity,55.35,28,67.9,Female,9.58,3.53,9.32
16325,productivity,40.81,20,52.45,Male,7.49,4.38,3.91
16326,productivity,98.18,25,76.65,Male,4.58,7.64,4.06
16327,productivity,70.65,27,55.44,Male,6.76,2.76,5.75
16328,productivity,64.0,22,59.79,Female,8.72,5.36,3.8
16329,productivity,76.41,20,41.41,Male,5.51,0.09,4.77
16330,productivity,78.57,17,63.26,Male,9.34,3.49,5.26
16331,productivity,88.96,24,57.28,Female,3.61,0.32,5.16
16332,productivity,56.4,27,85.86,Female,5.15,1.9,9.63
16333,productivity,91.23,18,48.9,Female,9.95,3.75,3.18
16334,productivity,70.54,27,84.15,Female,7.09,4.65,3.2
16335,productivity,75.72,27,91.99,Male,7.13,7.01,8.46
16336,productivity,63.04,24,59.64,Female,4.68,1.48,4.22
16337,productivity,50.19,22,52.43,Male,9.0,2.47,1.2
16338,productivity,48.56,24,69.0,Other,6.0,4.46,5.07
16339,productivity,82.4,22,49.62,Male,8.55,1.7,5.73
16340,productivity,63.15,21,66.91,Female,8.67,7.26,6.37
16341,productivity,81.97,21,83.29,Female,4.22,6.99,2.73
16342,productivity,75.89,26,74.26,Female,6.51,7.09,9.75
16343,productivity,65.82,26,47.55,Female,5.69,5.76,7.5
16344,productivity,90.5,27,96.57,Female,4.08,7.97,7.34
16345,productivity,43.83,24,69.0,Female,3.86,6.61,8.79
16346,productivity,48.27,23,92.5,Female,3.32,3.97,0.75
16347,productivity,50.6,24,50.66,Female,7.91,5.91,6.32
16348,productivity,70.1,28,66.65,Male,8.48,0.77,8.27
16349,productivity,48.02,24,97.2,Female,6.3,7.34,0.83
16350,productivity,90.21,23,68.24,Female,6.95,7.87,7.68
16351,productivity,45.18,18,90.05,Female,4.83,6.86,9.9
16352,productivity,83.74,27,88.15,Female,8.0,0.28,6.14
16353,productivity,96.37,25,85.37,Male,7.09,1.32,4.53
16354,productivity,92.76,29,82.96,Male,9.18,0.84,4.81
16355,productivity,41.32,23,49.58,Male,8.22,3.41,6.96
16356,productivity,75.24,28,95.46,Female,3.13,0.3,5.91
16357,productivity,56.9,27,96.25,Male,8.67,7.55,7.98
16358,productivity,45.24,22,90.93,Female,3.19,4.68,4.51
16359,productivity,57.91,25,45.37,Male,8.7,4.54,4.46
16360,productivity,65.09,29,56.06,Male,9.91,3.57,7.59
16361,productivity,58.59,17,56.94,Male,6.37,2.7,6.63
16362,productivity,88.64,27,42.3,Male,4.59,3.87,7.89
16363,productivity,75.78,18,47.75,Male,3.07,4.14,8.93
16364,productivity,60.53,29,92.34,Female,4.05,5.57,3.0
16365,productivity,81.23,17,43.46,Male,6.53,1.32,3.49
16366,productivity,98.84,26,40.4,Male,8.65,4.6,5.51
16367,productivity,46.4,28,91.14,Female,9.1,4.63,9.34
16368,productivity,43.79,19,75.37,Male,7.78,2.94,8.43
16369,productivity,63.69,27,77.25,Female,3.61,7.71,4.95
16370,productivity,93.61,21,89.53,Other,9.94,5.96,5.94
16371,productivity,91.96,17,67.0,Female,8.23,5.69,7.27
16372,productivity,58.4,20,98.97,Female,5.99,6.99,5.47
16373,productivity,62.76,29,98.15,Male,8.7,2.71,1.44
16374,productivity,82.72,24,66.13,Male,7.12,1.7,3.85
16375,productivity,44.46,22,72.22,Female,7.22,3.51,0.95
16376,productivity,65.17,29,56.07,Male,9.8,4.78,6.86
16377,productivity,80.35,17,84.09,Male,8.61,4.46,3.7
16378,productivity,78.67,28,50.81,Female,4.84,1.76,7.51
16379,productivity,61.71,17,44.18,Male,4.23,2.15,4.58
16380,productivity,63.4,19,41.52,Female,4.21,7.41,0.93
16381,productivity,80.34,26,98.47,Female,6.18,0.65,4.11
16382,productivity,86.78,24,84.5,Male,5.72,4.03,2.58
16383,productivity,52.64,27,85.13,Male,6.17,3.8,2.54
16384,productivity,52.0,27,87.6,Male,3.44,3.07,4.09
16385,productivity,72.86,24,65.12,Female,4.41,6.27,9.79
16386,productivity,76.03,29,74.37,Male,8.58,7.38,9.62
16387,productivity,59.8,19,81.56,Female,8.3,7.98,8.13
16388,productivity,60.22,23,97.1,Female,5.75,0.98,2.83
16389,productivity,63.05,28,79.81,Female,5.73,0.34,7.76
16390,productivity,94.15,19,74.23,Male,9.19,2.2,0.65
16391,productivity,54.06,20,48.54,Female,4.27,5.46,1.04
16392,productivity,71.5,25,91.37,Male,5.5,3.24,8.44
16393,productivity,68.76,29,87.91,Male,8.34,3.73,5.86
16394,productivity,91.52,20,43.84,Male,7.02,8.0,4.05
16395,productivity,69.78,19,78.39,Female,3.42,3.93,7.53
16396,productivity,41.11,21,48.87,Other,3.08,7.32,1.59
16397,productivity,40.91,23,57.83,Male,3.13,3.29,3.22
16398,productivity,48.29,21,63.58,Female,7.59,3.52,7.41
16399,productivity,47.16,20,58.88,Male,7.36,6.17,2.47
16400,productivity,60.49,24,71.11,Female,3.31,7.21,6.21
16401,productivity,68.88,20,57.49,Male,3.92,6.5,4.75
16402,productivity,61.85,18,97.01,Female,8.06,3.77,2.42
16403,productivity,64.66,26,91.6,Female,5.17,5.58,8.94
16404,productivity,80.48,29,40.15,Female,9.94,2.11,4.64
16405,productivity,44.77,22,76.87,Male,5.19,0.62,6.19
16406,productivity,98.27,18,57.62,Female,5.35,1.26,2.9
16407,productivity,70.51,19,63.35,Male,5.94,0.19,3.79
16408,productivity,80.25,17,84.91,Male,8.79,3.56,0.97
16409,productivity,57.67,21,66.85,Male,6.9,5.25,5.09
16410,productivity,62.27,25,55.72,Female,9.0,0.27,3.78
16411,productivity,43.86,18,49.27,Female,5.99,0.41,3.63
16412,productivity,55.94,28,50.13,Male,7.26,4.17,8.95
16413,productivity,48.66,23,96.35,Female,3.03,7.52,7.19
16414,productivity,51.09,21,77.39,Female,7.03,1.13,4.84
16415,productivity,91.92,18,83.18,Female,3.56,5.43,2.36
16416,productivity,57.74,24,68.47,Female,4.35,5.24,9.75
16417,productivity,93.74,27,94.2,Female,9.98,2.45,1.21
16418,productivity,79.47,29,96.14,Male,7.46,0.61,1.79
16419,productivity,63.34,29,97.09,Male,9.08,4.87,3.07
16420,productivity,63.38,22,58.95,Female,3.4,3.55,9.57
16421,productivity,99.09,20,43.8,Female,5.69,2.5,3.15
16422,productivity,69.35,29,93.76,Male,9.04,6.24,5.17
16423,productivity,99.39,20,87.52,Female,5.88,3.24,7.73
16424,productivity,65.49,18,63.59,Female,4.78,4.94,9.33
16425,productivity,51.34,19,53.72,Male,6.37,2.05,6.25
16426,productivity,54.89,23,41.68,Female,6.3,0.63,4.15
16427,productivity,55.79,19,68.99,Male,9.93,1.24,9.86
16428,productivity,40.13,29,82.43,Female,5.48,2.94,0.75
16429,productivity,69.65,21,65.68,Female,9.7,5.87,8.41
16430,productivity,47.81,26,72.35,Other,9.38,4.69,3.14
16431,productivity,92.42,22,72.51,Female,6.15,3.01,8.27
16432,productivity,80.93,22,46.32,Male,9.61,3.79,2.04
16433,productivity,59.44,20,54.06,Male,8.1,4.65,3.79
16434,productivity,72.83,22,78.77,Female,9.2,1.35,1.03
16435,productivity,43.31,19,47.47,Female,9.24,2.17,2.4
16436,productivity,56.02,23,91.94,Female,3.6,2.21,6.23
16437,productivity,91.36,23,61.34,Male,9.28,0.82,7.73
16438,productivity,80.74,20,66.51,Female,6.43,1.6,9.16
16439,productivity,97.96,18,43.66,Male,7.46,4.47,1.64
16440,productivity,95.62,27,60.54,Male,5.1,1.81,1.84
16441,productivity,70.62,23,83.91,Male,7.52,4.66,9.42
16442,productivity,94.79,19,53.19,Female,3.19,0.19,7.78
16443,productivity,56.86,17,62.6,Female,5.6,1.39,5.63
16444,productivity,76.36,18,84.98,Other,7.4,4.89,5.03
16445,productivity,55.4,26,54.26,Female,4.38,4.68,2.0
16446,productivity,56.24,25,91.95,Male,7.71,2.21,4.1
16447,productivity,64.83,28,60.95,Female,8.8,4.99,4.04
16448,productivity,48.06,24,87.12,Male,3.26,1.33,6.66
16449,productivity,87.86,22,62.94,Female,7.23,6.54,6.19
16450,productivity,96.03,22,74.81,Male,7.06,2.0,1.07
16451,productivity,65.8,17,56.91,Female,8.47,3.74,8.56
16452,productivity,71.87,18,45.64,Female,7.88,7.58,9.41
16453,productivity,71.14,20,85.92,Male,6.18,4.62,7.91
16454,productivity,69.15,19,96.56,Male,5.48,6.02,2.19
16455,productivity,73.3,17,88.92,Male,9.9,5.96,2.14
16456,productivity,75.77,24,65.75,Other,6.51,3.05,7.4
16457,productivity,86.6,23,56.12,Male,5.86,0.8,4.69
16458,productivity,87.5,20,58.58,Female,9.95,2.72,7.9
16459,productivity,72.33,28,99.48,Male,4.26,0.27,1.22
16460,productivity,78.9,28,97.41,Male,4.3,2.11,7.31
16461,productivity,52.13,25,64.13,Female,9.84,0.29,4.53
16462,productivity,90.03,27,48.71,Female,7.6,3.36,0.79
16463,productivity,60.39,20,82.18,Female,6.64,0.07,5.68
16464,productivity,73.8,17,42.28,Female,3.47,6.09,7.14
16465,productivity,96.7,26,73.07,Female,5.49,7.7,5.52
16466,productivity,76.4,17,48.75,Male,6.03,0.25,1.67
16467,productivity,63.37,17,56.1,Male,6.58,4.62,8.25
16468,productivity,76.39,17,86.51,Male,6.06,2.16,3.51
16469,productivity,68.24,20,90.28,Male,6.07,4.19,9.25
16470,productivity,89.41,17,54.87,Other,9.96,7.54,9.12
16471,productivity,68.77,18,67.23,Female,9.82,6.12,2.4
16472,productivity,73.32,20,77.44,Male,3.6,5.97,5.03
16473,productivity,91.53,23,83.33,Female,4.18,2.35,1.8
16474,productivity,82.37,18,90.92,Female,9.59,6.37,6.94
16475,productivity,75.43,24,73.75,Male,5.23,0.82,8.59
16476,productivity,78.39,29,52.12,Female,7.28,5.66,6.66
16477,productivity,64.65,23,62.87,Male,8.59,3.23,2.97
16478,productivity,75.68,25,72.02,Female,6.3,3.5,1.22
16479,productivity,56.29,22,89.89,Male,3.12,3.92,1.16
16480,productivity,87.91,20,88.36,Female,8.8,6.15,6.3
16481,productivity,46.28,22,78.29,Male,8.29,2.49,9.56
16482,productivity,96.35,20,59.88,Other,3.29,2.59,7.11
16483,productivity,89.03,23,74.79,Male,9.28,4.16,7.44
16484,productivity,84.96,25,67.13,Male,9.0,2.14,3.63
16485,productivity,82.59,19,65.25,Female,4.93,3.57,6.07
16486,productivity,95.53,19,64.62,Female,3.56,5.28,3.51
16487,productivity,47.64,18,73.9,Female,5.82,7.92,9.07
16488,productivity,42.42,17,89.53,Female,9.12,2.1,1.76
16489,productivity,47.21,17,92.48,Female,6.38,2.1,6.5
16490,productivity,88.73,29,74.47,Male,4.97,3.15,7.44
16491,productivity,53.76,19,70.42,Male,4.62,5.27,7.14
16492,productivity,49.39,23,82.68,Male,5.49,7.41,2.94
16493,productivity,86.32,27,50.87,Female,9.96,7.59,5.12
16494,productivity,70.46,25,74.05,Male,9.15,2.7,6.8
16495,productivity,77.43,18,62.79,Male,6.83,3.34,9.34
16496,productivity,44.83,23,71.25,Female,8.66,3.49,5.25
16497,productivity,75.14,17,87.7,Male,5.21,2.79,3.35
16498,productivity,60.65,18,73.63,Male,7.31,2.52,4.17
16499,productivity,59.65,22,94.56,Female,9.11,0.57,5.64
16500,productivity,63.52,27,67.84,Male,5.57,4.36,9.78
16501,productivity,79.79,21,98.32,Female,8.6,5.3,6.47
16502,productivity,88.71,24,87.01,Male,7.3,7.93,1.97
16503,productivity,52.39,28,68.0,Male,7.31,4.95,8.51
16504,productivity,93.94,27,97.44,Female,3.29,4.88,2.22
16505,productivity,77.0,18,82.45,Male,9.29,2.96,0.87
16506,productivity,60.48,17,57.83,Male,8.43,0.46,1.45
16507,productivity,60.8,23,61.24,Female,3.26,4.91,7.97
16508,productivity,95.02,22,41.28,Male,7.28,1.0,9.07
16509,productivity,85.52,24,59.21,Male,8.22,5.95,3.05
16510,productivity,49.41,27,69.05,Male,8.57,6.03,5.23
16511,productivity,86.23,29,53.48,Female,3.62,0.84,6.17
16512,productivity,82.23,24,78.92,Male,7.48,2.22,4.48
16513,productivity,97.96,18,62.01,Female,4.63,6.56,1.12
16514,productivity,43.42,24,74.51,Male,6.16,7.7,1.04
16515,productivity,92.33,22,42.07,Male,6.69,5.84,4.68
16516,productivity,72.22,25,48.83,Female,3.19,3.21,8.08
16517,productivity,46.46,28,71.35,Male,5.1,6.62,1.3
16518,productivity,77.18,23,80.34,Male,8.58,2.34,2.45
16519,productivity,53.73,18,71.17,Female,8.9,6.93,3.06
16520,productivity,94.08,24,84.69,Other,5.31,0.34,5.81
16521,productivity,42.45,25,60.68,Male,6.09,7.94,0.91
16522,productivity,67.55,23,77.72,Male,8.82,0.88,8.67
16523,productivity,82.97,20,57.84,Male,4.41,7.32,4.97
16524,productivity,75.19,25,96.3,Female,8.12,6.82,5.11
16525,productivity,64.51,20,44.41,Female,5.85,2.35,3.6
16526,productivity,80.87,28,61.2,Female,9.91,3.7,2.51
16527,productivity,65.09,20,79.29,Male,7.21,1.72,3.95
16528,productivity,54.1,25,54.94,Male,4.04,3.85,9.18
16529,productivity,82.46,24,73.54,Male,4.2,1.45,1.4
16530,productivity,95.78,20,49.16,Male,3.19,2.34,1.08
16531,productivity,49.7,24,66.65,Female,8.0,0.31,1.59
16532,productivity,58.94,24,81.01,Male,6.1,4.41,7.88
16533,productivity,72.0,23,94.14,Female,3.08,5.79,0.96
